Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
2879238,57,1,single,rented,no,Computer_operator,Thiruvananthapuram,Kerala,1,14,0
5733421,22,1,single,rented,no,Software_Developer,Bareilly,Uttar_Pradesh,1,14,0
70651,41,14,single,rented,yes,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,10,13,0
4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
3125755,75,8,married,rented,no,Technician,Unnao,Uttar_Pradesh,8,12,0
6197730,71,3,single,rented,no,Dentist,Mahbubnagar,Telangana,3,13,0
8729941,33,20,single,rented,no,Technical_writer,Satara,Maharashtra,11,11,0
3104798,27,18,single,rented,no,Magistrate,Dharmavaram,Andhra_Pradesh,12,11,0
2329433,42,1,single,rented,no,Surveyor,Bhilwara,Rajasthan,1,11,0
5554078,70,1,single,rented,no,Librarian,Bhilwara,Rajasthan,1,11,0
6730834,33,20,single,rented,no,Design_Engineer,Katihar,Bihar,12,13,0
4631897,73,4,married,rented,yes,Secretary,Raiganj,West_Bengal,4,14,0
8406226,62,19,married,rented,no,Industrial_Engineer,Berhampur,Odisha,7,13,0
6432491,45,5,single,rented,yes,Petroleum_Engineer,Sangli-Miraj_&_Kupwad,Maharashtra,5,14,0
7839236,68,7,single,rented,no,Biomedical_Engineer,Amravati,Maharashtra,7,14,0
4334000,36,4,single,rented,no,Politician,Berhampur,Odisha,4,11,0
5239354,69,1,married,rented,no,Drafter,Kakinada,Andhra_Pradesh,1,11,0
6804751,32,2,single,rented,no,Geologist,Jehanabad[38],Bihar,2,12,0
2003507,61,5,single,rented,no,Dentist,Faridabad,Haryana,3,10,0
7055950,79,9,single,rented,yes,Mechanical_engineer,Barasat,West_Bengal,9,12,0
1579873,35,17,single,rented,no,Technician,Buxar[37],Bihar,12,11,0
2487959,48,20,single,rented,no,Chef,Agra,Uttar_Pradesh,5,10,0
2984988,70,7,single,rented,yes,Web_designer,Bijapur,Karnataka,7,13,0
3251396,72,18,single,rented,no,Surgeon,Asansol,West_Bengal,7,10,0
6922312,40,19,single,rented,yes,Financial_Analyst,Sri_Ganganagar,Rajasthan,14,13,0
4080051,57,11,single,rented,yes,Firefighter,Tenali,Andhra_Pradesh,4,14,0
5770013,26,3,single,rented,no,Comedian,Rajpur_Sonarpur,West_Bengal,3,12,0
365275,22,15,single,rented,no,Secretary,Panihati,West_Bengal,8,13,0
4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar_Pradesh,13,14,0
5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
1391994,62,16,single,rented,yes,Police_officer,Gandhidham,Gujarat,6,13,0
4707147,27,10,single,rented,no,Secretary,Raebareli,Uttar_Pradesh,4,10,0
8663689,26,19,single,rented,no,Technology_specialist,Allahabad,Uttar_Pradesh[5],5,11,0
4791888,69,13,single,rented,no,Chemical_engineer,Rajpur_Sonarpur,West_Bengal,3,12,0
7529689,76,9,single,rented,no,Army_officer,Rajahmundry[19][20],Andhra_Pradesh,4,10,0
6986458,35,11,single,rented,no,Librarian,Chinsurah,West_Bengal,8,14,0
4763842,32,2,single,rented,no,Artist,Jhansi,Uttar_Pradesh,2,12,0
2276484,31,19,married,rented,yes,Industrial_Engineer,Dhanbad,Jharkhand,7,14,0
8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi_city,Delhi,14,13,0
3553720,49,4,single,rented,no,Architect,Kottayam,Kerala,4,13,0
6379086,72,11,married,rented,yes,Drafter,Gaya,Bihar,11,12,0
9747887,40,19,single,rented,no,Web_designer,Aurangabad,Maharashtra,4,14,0
1327599,25,7,single,rented,no,Graphic_Designer,Bhagalpur,Bihar,6,14,0
7349884,67,10,single,rented,no,Geologist,Nanded,Maharashtra,6,12,0
8692332,61,3,single,rented,no,Civil_engineer,Warangal[11][12],Telangana,3,13,0
5723939,64,14,married,rented,yes,Architect,Gorakhpur,Uttar_Pradesh,10,11,0
3933458,23,15,single,rented,no,Graphic_Designer,Surat,Gujarat,8,13,0
5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,0
3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
6747015,59,20,single,rented,no,Air_traffic_controller,Tirunelveli,Tamil_Nadu,7,14,0
1503033,72,19,married,rented,no,Software_Developer,Ghaziabad,Uttar_Pradesh,3,12,0
8893424,73,12,single,rented,yes,Dentist,Udaipur,Rajasthan,11,12,0
5505572,45,1,married,rented,yes,Flight_attendant,Aligarh,Uttar_Pradesh,1,12,0
4142958,60,2,single,rented,no,Surveyor,Erode[17],Tamil_Nadu,2,11,0
7353596,66,5,single,rented,no,Artist,Naihati,West_Bengal,5,11,0
9851400,32,5,single,rented,yes,Chartered_Accountant,Bhiwandi,Maharashtra,4,13,0
6606173,75,17,single,rented,no,Surveyor,Raipur,Chhattisgarh,12,10,0
6272029,49,12,single,rented,no,Drafter,Sagar,Madhya_Pradesh,7,10,0
8793461,53,18,single,rented,no,Politician,Gulbarga,Karnataka,8,10,0
3290571,50,11,single,rented,no,Computer_operator,Amaravati,Andhra_Pradesh,5,11,0
7366947,50,10,married,rented,yes,Fashion_Designer,Tadepalligudem,Andhra_Pradesh,10,13,0
8189113,72,1,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,1,12,0
7465121,37,2,single,rented,yes,Microbiologist,Siliguri,West_Bengal,2,12,0
9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0
6638529,69,1,single,rented,no,Civil_servant,Muzaffarpur,Bihar,1,10,0
5110402,56,16,single,rented,no,Physician,Ongole,Andhra_Pradesh,14,14,0
6997215,39,9,single,owned,no,Chemical_engineer,Secunderabad,Telangana,4,14,0
4902965,32,7,married,rented,no,Comedian,Nagercoil,Tamil_Nadu,7,11,0
9327538,51,13,single,rented,no,Army_officer,Udupi,Karnataka,4,13,0
2412895,60,13,single,rented,no,Civil_engineer,Anand,Gujarat,4,13,0
1630476,65,3,single,rented,no,Chef,Guwahati,Assam,3,10,0
6429419,34,10,single,rented,yes,Surgeon,Gorakhpur,Uttar_Pradesh,10,10,0
117262,65,15,single,rented,no,Biomedical_Engineer,Uluberia,West_Bengal,12,12,0
2111682,31,19,single,norent_noown,no,Technology_specialist,Bareilly,Uttar_Pradesh,9,14,0
8345981,49,1,single,rented,yes,Designer,Sultan_Pur_Majra,Delhi,1,13,0
2544949,39,15,single,rented,no,Computer_hardware_engineer,Amravati,Maharashtra,10,13,0
9774160,24,9,single,rented,yes,Mechanical_engineer,Malegaon,Maharashtra,9,12,0
1066119,69,16,single,rented,yes,Technician,Gorakhpur,Uttar_Pradesh,12,11,0
9323226,25,20,single,rented,no,Dentist,Mahbubnagar,Telangana,6,10,0
3770716,79,11,single,rented,no,Politician,Rajahmundry[19][20],Andhra_Pradesh,4,10,0
1896404,66,17,married,rented,yes,Designer,Davanagere,Karnataka,13,14,0
6083790,31,5,single,rented,no,Physician,Sagar,Madhya_Pradesh,4,11,0
5904431,75,6,single,rented,yes,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,12,0
3111279,45,15,single,rented,yes,Dentist,Karimnagar,Telangana,6,13,0
3729339,73,3,single,rented,no,Biomedical_Engineer,Bidhannagar,West_Bengal,3,14,0
3081612,29,14,single,rented,yes,Software_Developer,Berhampur,Odisha,9,13,0
4408094,30,8,single,rented,yes,Petroleum_Engineer,Saharsa[29],Bihar,4,10,0
8185066,45,0,single,rented,yes,Industrial_Engineer,Solapur,Maharashtra,0,12,0
294302,67,7,single,rented,no,Air_traffic_controller,Jodhpur,Rajasthan,7,14,0
4493857,68,3,single,norent_noown,no,Army_officer,Rewa,Madhya_Pradesh,3,13,0
8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
4850381,69,6,single,rented,no,Web_designer,Hosur,Tamil_Nadu,6,11,0
5866909,41,15,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,14,10,0
5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
1647746,40,1,single,rented,yes,Magistrate,Phusro,Jharkhand,1,12,0
4036559,64,1,single,rented,no,Financial_Analyst,Panipat,Haryana,1,12,0
8163990,40,6,single,norent_noown,yes,Aviator,Anantapur,Andhra_Pradesh,6,11,0
4819023,50,18,married,rented,no,Industrial_Engineer,Durg,Chhattisgarh,12,10,0
4804143,24,16,single,rented,yes,Civil_engineer,Bhatpara,West_Bengal,8,11,0
4403214,50,19,single,rented,no,Statistician,Jhansi,Uttar_Pradesh,4,12,0
989292,45,4,single,rented,no,Design_Engineer,Surat,Gujarat,4,10,0
3485450,64,15,single,rented,no,Lawyer,Bijapur,Karnataka,7,13,0
1175014,72,7,married,rented,no,Technician,"Khora,_Ghaziabad",Uttar_Pradesh,7,14,0
8786565,42,5,single,rented,no,Industrial_Engineer,Hindupur,Andhra_Pradesh,4,12,0
3068887,35,8,single,rented,no,Flight_attendant,Madanapalle,Andhra_Pradesh,7,10,0
2167931,58,13,married,rented,no,Secretary,Erode[17],Tamil_Nadu,9,11,0
368816,25,0,single,rented,no,Magistrate,Amravati,Maharashtra,0,10,0
5227399,44,8,single,rented,no,Economist,Yamunanagar,Haryana,8,14,0
241556,68,14,single,rented,no,Civil_engineer,Durg,Chhattisgarh,10,11,0
2477727,63,15,single,rented,no,Designer,Ballia,Uttar_Pradesh,7,12,0
5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
3478374,74,5,single,rented,no,Industrial_Engineer,Kochi,Kerala,5,10,0
4925097,69,9,single,rented,no,Technology_specialist,Thoothukudi,Tamil_Nadu,9,12,0
8877740,26,4,single,owned,no,Software_Developer,Ambala,Haryana,4,11,0
9791163,54,18,single,rented,yes,Industrial_Engineer,Kollam,Kerala,11,14,0
2805867,36,13,single,rented,no,Politician,Bhavnagar,Gujarat,8,12,0
908803,22,18,single,rented,no,Librarian,Morena,Madhya_Pradesh,3,14,0
7267896,65,16,single,rented,no,Artist,Bhind,Madhya_Pradesh,11,10,0
4705172,62,4,single,rented,no,Air_traffic_controller,Bongaigaon,Assam,4,12,0
4142958,60,2,single,rented,no,Surveyor,Erode[17],Tamil_Nadu,2,11,0
331414,32,19,single,rented,no,Surveyor,Mahbubnagar,Telangana,11,11,0
7552384,33,17,married,rented,no,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,4,12,0
5492355,28,2,single,rented,yes,Hotel_Manager,Suryapet,Telangana,2,11,0
7026123,59,19,single,rented,yes,Drafter,Madanapalle,Andhra_Pradesh,4,10,0
2564196,55,20,single,rented,no,Statistician,Siliguri,West_Bengal,10,14,0
1702370,54,10,single,rented,no,Computer_hardware_engineer,Kharagpur,West_Bengal,5,11,0
7541730,23,2,single,rented,no,Psychologist,Amroha,Uttar_Pradesh,2,10,0
8247003,73,10,single,rented,no,Chartered_Accountant,Ludhiana,Punjab,4,13,0
5173267,65,1,single,rented,yes,Lawyer,Pallavaram,Tamil_Nadu,1,10,0
661573,42,20,single,rented,yes,Analyst,Suryapet,Telangana,14,12,0
4884889,28,13,single,rented,no,Design_Engineer,Bhavnagar,Gujarat,10,12,0
9030468,26,14,single,rented,no,Physician,Bhind,Madhya_Pradesh,6,13,0
2071504,31,5,single,rented,no,Consultant,Rajkot,Gujarat,5,10,0
82167,51,12,single,rented,yes,Computer_operator,Dhanbad,Jharkhand,5,12,0
3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
2412895,60,13,single,rented,no,Civil_engineer,Anand,Gujarat,4,13,0
10310,70,20,single,rented,yes,Engineer,Baranagar,West_Bengal,7,14,0
7450010,25,5,single,rented,yes,Civil_servant,Panihati,West_Bengal,5,10,0
4511880,23,14,single,rented,no,Politician,Sirsa,Haryana,3,10,0
8323780,62,8,single,rented,yes,Designer,Dhule,Maharashtra,5,14,0
4206929,73,8,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,8,11,0
8549004,40,17,single,rented,yes,Lawyer,Berhampore,West_Bengal,14,12,0
3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,0
3059415,45,6,single,rented,yes,Politician,Delhi_city,Delhi,6,12,0
6997997,23,17,single,rented,no,Chemical_engineer,Etawah,Uttar_Pradesh,5,12,0
3272246,72,7,single,rented,yes,Surveyor,Kulti,West_Bengal,7,14,0
3842749,49,4,single,rented,yes,Hotel_Manager,Gangtok,Sikkim,4,12,0
9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0
9470213,41,5,single,norent_noown,yes,Web_designer,Bidar,Karnataka,5,13,0
3741722,38,19,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,10,13,0
8929413,48,19,single,rented,no,Psychologist,Siwan[32],Bihar,10,11,0
6483163,37,12,single,rented,yes,Designer,Ulhasnagar,Maharashtra,9,10,0
5037199,77,14,single,rented,no,Web_designer,Ulhasnagar,Maharashtra,7,13,0
8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
1718145,47,16,single,rented,no,Architect,Chapra,Bihar,4,14,0
8224128,50,17,single,rented,yes,Mechanical_engineer,Madhyamgram,West_Bengal,5,11,0
2774757,36,11,single,rented,no,Civil_servant,New_Delhi,Delhi,10,11,0
1178782,69,15,single,rented,no,Hotel_Manager,Singrauli,Madhya_Pradesh,5,13,0
7320325,42,3,single,owned,no,Comedian,Durg,Chhattisgarh,3,13,0
8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
7457920,40,2,single,owned,no,Technical_writer,Tiruvottiyur,Tamil_Nadu,2,13,0
6942006,40,5,single,rented,no,Industrial_Engineer,Alwar,Rajasthan,5,14,0
1178145,67,0,single,rented,no,Designer,Bijapur,Karnataka,0,11,0
8841707,53,13,single,rented,no,Biomedical_Engineer,Farrukhabad,Uttar_Pradesh,3,12,0
2740172,72,16,single,rented,no,Engineer,New_Delhi,Delhi,10,13,0
322330,54,9,married,rented,no,Industrial_Engineer,Tiruchirappalli[10],Tamil_Nadu,9,12,0
3515208,69,15,single,rented,no,Civil_servant,Shahjahanpur,Uttar_Pradesh,14,14,0
3148837,37,17,single,rented,yes,Psychologist,Bhagalpur,Bihar,13,13,0
808476,36,1,single,rented,no,Biomedical_Engineer,Deoghar,Jharkhand,1,13,0
2882498,34,0,married,rented,no,Chemical_engineer,Fatehpur,Uttar_Pradesh,0,13,0
3679248,74,6,single,rented,no,Surveyor,Baranagar,West_Bengal,6,11,0
9669201,59,2,single,rented,no,Civil_engineer,Vijayanagaram,Andhra_Pradesh,2,14,0
8996000,75,14,single,rented,yes,Air_traffic_controller,Srinagar,Jammu_and_Kashmir,9,11,0
1405890,34,2,single,owned,no,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
2603139,33,3,married,rented,no,Civil_engineer,Aizawl,Mizoram,3,11,0
9784947,24,11,single,rented,no,Designer,Berhampore,West_Bengal,11,14,0
8312895,35,12,single,rented,no,Psychologist,Bhagalpur,Bihar,11,14,0
2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,0
2147176,45,5,single,owned,no,Lawyer,New_Delhi,Delhi,5,14,0
8615779,51,20,married,rented,yes,Biomedical_Engineer,Aligarh,Uttar_Pradesh,6,14,0
1728444,66,10,single,rented,yes,Magistrate,Jhansi,Uttar_Pradesh,10,13,0
4002405,68,6,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,3,13,0
4170819,59,18,single,rented,no,Surgeon,Solapur,Maharashtra,11,11,0
2955958,35,17,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,11,0
715648,33,0,single,rented,no,Psychologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10,0
9820919,25,1,single,rented,no,Statistician,Kulti,West_Bengal,1,13,0
7749311,61,11,single,rented,no,Comedian,Ramagundam[27],Telangana,9,12,0
2511105,74,16,single,rented,yes,Librarian,Kanpur,Uttar_Pradesh,11,14,0
1017074,45,1,married,rented,yes,Army_officer,Tenali,Andhra_Pradesh,1,11,0
1441243,55,6,single,rented,yes,Librarian,Nagaon,Assam,6,10,0
7884489,25,14,single,rented,no,Graphic_Designer,Dhule,Maharashtra,9,13,0
4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0
5605985,57,12,single,rented,no,Engineer,Bidar,Karnataka,3,11,0
772120,42,4,single,rented,yes,Civil_servant,Tadipatri,Andhra_Pradesh,4,12,0
7526244,25,20,single,rented,no,Statistician,Jaipur,Rajasthan,13,10,0
1429643,24,11,single,rented,no,Civil_servant,Ozhukarai,Puducherry,11,10,0
3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
7438038,33,6,single,norent_noown,no,Politician,Tenali,Andhra_Pradesh,6,12,0
6914829,70,15,single,rented,yes,Financial_Analyst,Thanjavur,Tamil_Nadu,13,13,0
785016,36,16,single,rented,no,Economist,Hospet,Karnataka,7,12,0
5720531,43,12,single,rented,no,Financial_Analyst,Dehradun,Uttarakhand,7,11,0
3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
2625246,30,19,single,rented,yes,Fashion_Designer,Proddatur,Andhra_Pradesh,7,12,0
2113243,63,8,single,rented,no,Geologist,Gandhinagar,Gujarat,7,10,0
5421502,22,12,single,rented,no,Dentist,Kozhikode,Kerala,9,12,0
8084274,23,12,single,rented,no,Surgeon,Thane,Maharashtra,7,12,0
1161702,28,4,married,rented,no,Librarian,Gandhinagar,Gujarat,4,14,0
3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
9930063,46,15,single,rented,yes,Comedian,Kirari_Suleman_Nagar,Delhi,5,10,0
5426858,49,7,single,rented,no,Fashion_Designer,Shivpuri,Madhya_Pradesh,7,13,0
1673702,69,5,single,rented,no,Fashion_Designer,Pune,Maharashtra,5,14,0
8531866,39,12,single,rented,yes,Chartered_Accountant,Aizawl,Mizoram,4,10,0
6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
9585696,42,13,single,rented,yes,Official,Anantapuram[24],Andhra_Pradesh,3,12,0
6558368,67,1,married,rented,no,Statistician,Pimpri-Chinchwad,Maharashtra,1,10,0
2087733,27,3,single,owned,no,Civil_servant,Amroha,Uttar_Pradesh,3,11,0
6798686,31,9,single,owned,no,Dentist,Hyderabad,Telangana,9,10,0
5540740,76,19,single,norent_noown,no,Petroleum_Engineer,Bhatpara,West_Bengal,7,12,0
5990870,74,4,single,rented,no,Aviator,Singrauli,Madhya_Pradesh,4,10,0
6126820,49,15,single,rented,yes,Statistician,Chennai,Tamil_Nadu,3,12,0
9593650,37,3,single,rented,no,Chemical_engineer,Rajahmundry[19][20],Andhra_Pradesh,3,14,0
2601010,40,11,single,rented,no,Design_Engineer,Pondicherry,Puducherry,8,14,0
518532,61,1,married,rented,yes,Hotel_Manager,Arrah,Bihar,1,13,0
279241,41,0,single,rented,yes,Physician,Thiruvananthapuram,Kerala,0,14,0
7471209,49,17,single,rented,no,Design_Engineer,Kulti,West_Bengal,9,11,0
2975236,55,13,single,rented,yes,Statistician,Jamalpur[36],Bihar,12,10,0
8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0
7428357,38,13,single,rented,yes,Computer_operator,Loni,Uttar_Pradesh,9,12,0
1051358,43,14,single,rented,no,Computer_hardware_engineer,Indore,Madhya_Pradesh,7,10,0
6402349,68,7,single,rented,no,Technology_specialist,Kota[6],Rajasthan,7,10,0
6283337,40,6,single,rented,no,Geologist,Howrah,West_Bengal,6,13,0
7239804,38,9,single,rented,no,Police_officer,Coimbatore,Tamil_Nadu,9,11,0
7806795,68,20,single,rented,yes,Technology_specialist,Satna,Madhya_Pradesh,9,10,0
370760,27,16,single,rented,no,Surveyor,Pali,Rajasthan,12,10,0
4170819,59,18,single,rented,no,Surgeon,Solapur,Maharashtra,11,11,0
5139547,37,8,single,rented,no,Fashion_Designer,Rajpur_Sonarpur,West_Bengal,3,12,0
2825908,45,1,single,rented,yes,Fashion_Designer,Khammam,Telangana,1,10,0
5152202,78,10,single,rented,no,Design_Engineer,Jamnagar,Gujarat,10,12,0
8486446,37,13,single,rented,no,Secretary,Anantapuram[24],Andhra_Pradesh,11,12,0
7282131,28,19,single,rented,no,Flight_attendant,Unnao,Uttar_Pradesh,13,11,0
8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
5187890,62,17,single,rented,no,Designer,Mehsana,Gujarat,8,10,0
6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
5243193,52,12,single,rented,no,Mechanical_engineer,Hindupur,Andhra_Pradesh,9,13,0
5155377,75,19,single,rented,yes,Industrial_Engineer,Orai,Uttar_Pradesh,5,12,0
5641705,23,6,single,rented,no,Design_Engineer,Noida,Uttar_Pradesh,6,11,0
8416838,61,16,single,rented,yes,Computer_hardware_engineer,Kalyan-Dombivli,Maharashtra,9,11,0
8082415,24,5,single,rented,no,Lawyer,Mira-Bhayandar,Maharashtra,4,13,0
1599131,68,4,married,owned,no,Microbiologist,Rajpur_Sonarpur,West_Bengal,4,11,0
6963119,72,4,single,rented,yes,Aviator,South_Dumdum,West_Bengal,4,13,0
8881870,69,5,married,rented,no,Magistrate,Bilaspur,Chhattisgarh,5,14,0
6802026,69,7,single,rented,yes,Graphic_Designer,Karawal_Nagar,Delhi,7,10,0
3657620,54,3,single,rented,no,Flight_attendant,Shimoga,Karnataka,3,13,0
9975789,25,17,single,rented,yes,Air_traffic_controller,Guna,Madhya_Pradesh,10,12,0
8899644,39,12,married,rented,no,Mechanical_engineer,Sultan_Pur_Majra,Delhi,6,12,0
7465121,37,2,single,rented,yes,Microbiologist,Siliguri,West_Bengal,2,12,0
5786049,34,17,single,rented,yes,Surveyor,Durgapur,West_Bengal,12,12,0
5333953,51,11,single,rented,no,Civil_servant,Jorhat,Assam,3,14,0
3578378,41,9,single,rented,yes,Firefighter,Anantapuram[24],Andhra_Pradesh,9,10,0
7713626,47,0,single,norent_noown,yes,Designer,Sikar,Rajasthan,0,12,0
7759112,46,16,single,rented,no,Comedian,Imphal,Manipur,3,13,0
5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11,0
1578743,34,6,single,rented,yes,Analyst,Solapur,Maharashtra,3,10,0
1558677,28,8,single,rented,no,Analyst,Nadiad,Gujarat,8,14,0
8001567,35,1,single,rented,no,Firefighter,Bikaner,Rajasthan,1,12,0
8136627,25,19,single,rented,no,Computer_operator,Nandyal,Andhra_Pradesh,8,14,0
9331288,75,14,single,rented,yes,Artist,Bhilwara,Rajasthan,3,14,0
3242214,29,3,single,rented,no,Fashion_Designer,Orai,Uttar_Pradesh,3,13,0
6081607,44,15,single,rented,no,Software_Developer,Jalandhar,Punjab,4,10,0
5682930,56,16,single,rented,no,Police_officer,Hindupur,Andhra_Pradesh,8,14,0
3333641,42,6,single,norent_noown,yes,Air_traffic_controller,Anand,Gujarat,6,10,0
3082162,34,18,single,norent_noown,no,Physician,Shimoga,Karnataka,3,10,0
7187813,47,2,single,rented,no,Flight_attendant,Parbhani,Maharashtra,2,13,0
5285152,32,16,single,rented,no,Architect,Ujjain,Madhya_Pradesh,8,11,0
394382,64,6,single,rented,yes,Police_officer,Bathinda,Punjab,6,13,0
4638141,59,18,married,rented,no,Chef,Bahraich,Uttar_Pradesh,3,12,0
6816226,43,13,single,rented,yes,Drafter,Mumbai,Maharashtra,4,13,0
799233,72,4,single,rented,yes,Hotel_Manager,Udupi,Karnataka,4,14,0
4413604,62,10,single,rented,no,Chartered_Accountant,Chinsurah,West_Bengal,10,13,0
585611,31,2,single,rented,no,Engineer,Kishanganj[35],Bihar,2,10,0
395575,49,14,single,rented,yes,Chemical_engineer,Srinagar,Jammu_and_Kashmir,7,11,0
5216436,41,4,single,rented,no,Politician,Khandwa,Madhya_Pradesh,4,12,0
1877096,74,15,single,rented,no,Flight_attendant,Singrauli,Madhya_Pradesh,10,12,0
5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
1631681,77,8,single,rented,no,Geologist,Silchar,Assam,8,11,0
575463,60,12,single,rented,yes,Firefighter,Gandhinagar,Gujarat,11,13,0
6686452,34,4,single,rented,no,Flight_attendant,Morena,Madhya_Pradesh,4,12,0
2341206,68,11,single,owned,no,Surveyor,Indore,Madhya_Pradesh,11,12,0
336557,47,19,married,rented,no,Chartered_Accountant,Darbhanga,Bihar,11,14,0
8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0
